episode,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,273,6857.5,14793.0,19.5,74.0,43.0,-1.91386,-1.91386,-1.91386,0.9911,2.03457
1,274,7170.0,15229.5,30.5,78.0,46.0,-3.0,-3.0,-3.0,0.991,2.0652
1,275,7395.0,15692.5,50.5,77.0,47.0,-3.0,-3.0,-3.0,0.991,2.11569
1,276,7672.5,16162.5,79.5,76.0,47.0,-3.0,-3.0,-3.0,0.991,2.15117
1,277,7962.5,16635.0,109.5,77.0,48.0,-3.0,-3.0,-3.0,0.9909,2.17441
1,278,8110.5,17016.5,33.0,73.0,46.0,3.0,3.0,3.0,0.9909,2.19294
1,279,8236.5,17477.5,43.0,73.0,47.0,-3.0,-3.0,-3.0,0.9909,2.22302
1,280,8502.0,17947.5,75.0,75.0,47.0,-3.0,-3.0,-3.0,0.9908,2.2472
1,281,8787.0,18417.5,129.0,76.0,47.0,-3.0,-3.0,-3.0,0.9908,2.2631
1,282,8920.5,18863.5,85.5,74.0,48.0,3.0,3.0,3.0,0.9908,2.29667
1,283,9078.5,19343.5,47.5,74.0,48.0,3.0,3.0,3.0,0.9907,2.31783
1,284,9344.5,19823.5,81.5,76.0,48.0,-3.0,-3.0,-3.0,0.9907,2.33001
1,285,7649.5,19669.5,65.5,72.0,47.0,3.0,3.0,3.0,0.9907,2.31869
1,286,6307.0,17793.0,112.0,67.0,44.0,-3.0,-3.0,-3.0,0.9906,2.30744
1,287,6540.5,18233.0,11.0,69.0,44.0,3.0,3.0,3.0,0.9906,2.28643
1,288,6709.0,18673.0,0.0,68.0,44.0,1.39515,1.39515,1.39515,0.9906,2.29728
1,289,6820.0,19085.0,0.5,72.0,45.0,-0.89702,-0.89702,-0.89702,0.9905,2.30036
1,290,5101.0,18898.0,1.0,69.0,47.0,3.0,3.0,3.0,0.9905,2.29365
1,291,5331.5,18580.0,7.0,74.0,48.0,-1.24662,-1.24662,-1.24662,0.9905,2.2937
1,292,5482.0,19059.5,5.5,74.0,50.0,-0.64199,-0.64199,-0.64199,0.9904,2.27625
1,293,5699.0,19569.0,1.5,76.0,52.0,-0.27759,-0.27759,-0.27759,0.9904,2.26663
1,294,5874.5,20089.0,13.5,80.0,52.0,-3.0,-3.0,-3.0,0.9904,2.25561
1,295,6093.5,20615.0,11.5,81.0,54.0,-0.72881,-0.72881,-0.72881,0.9903,2.25423
1,296,6292.5,21167.5,2.5,83.0,57.0,0.75475,0.75475,0.75475,0.9903,2.25725
1,297,4316.5,20598.5,12.5,78.0,54.0,2.34437,2.34437,2.34437,0.9903,2.25854
1,298,3928.5,21130.5,2.0,75.0,54.0,2.18797,2.18797,2.18797,0.9902,2.27853
1,299,4139.0,21675.0,0.0,78.0,56.0,-0.73938,-0.73938,-0.73938,0.9902,2.24406
1,300,3006.5,19738.5,6.5,74.0,53.0,3.0,3.0,3.0,0.9902,2.23739
1,301,2148.0,19254.0,16.5,72.0,52.0,0.15673,0.15673,0.15673,0.9901,2.22604
1,302,1013.0,16927.5,33.0,62.0,47.0,1.90842,1.90842,1.90842,0.9901,2.2276
1,303,460.0,14805.5,49.5,49.0,40.0,0.54095,0.54095,0.54095,0.9901,2.23327
1,304,447.0,13228.0,1.5,45.0,34.0,3.0,3.0,3.0,0.99,2.25042
1,305,480.5,13570.0,6.5,52.0,36.0,-1.60828,-1.60828,-1.60828,0.99,2.25233
1,306,653.0,13948.0,7.0,60.0,40.0,-0.96248,-0.96248,-0.96248,0.99,2.26354
1,307,868.0,14348.0,25.0,67.0,40.0,-3.0,-3.0,-3.0,0.9899,2.25007
1,308,949.0,13552.0,59.0,64.0,37.0,-3.0,-3.0,-3.0,0.9899,2.26374
1,309,912.0,13587.5,94.0,54.0,35.0,-3.0,-3.0,-3.0,0.9899,2.27144
1,310,947.5,12277.5,60.0,51.0,34.0,3.0,3.0,3.0,0.9898,2.29298
1,311,1095.5,12606.5,79.0,49.0,34.0,-3.0,-3.0,-3.0,0.9898,2.30865
1,312,1147.0,11308.5,96.5,49.0,34.0,-1.96078,-1.96078,-1.96078,0.9898,2.3195
1,313,850.5,8318.5,4.0,38.0,26.0,3.0,3.0,3.0,0.9897,2.3445
1,314,985.0,8582.0,0.0,46.0,27.0,0.22473,0.22473,0.22473,0.9897,2.36592
1,315,1163.0,8852.0,5.0,54.0,27.0,-1.77328,-1.77328,-1.77328,0.9897,2.38717
1,316,1445.0,9126.5,18.0,58.0,28.0,-3.0,-3.0,-3.0,0.9896,2.39507
1,317,1745.0,9412.0,32.5,60.0,30.0,-3.0,-3.0,-3.0,0.9896,2.44476
1,318,2045.5,9722.0,47.5,63.0,32.0,-3.0,-3.0,-3.0,0.9896,2.47265
1,319,2240.5,9996.0,63.0,64.0,34.0,-3.0,-3.0,-3.0,0.9895,2.49788
1,320,2541.0,10336.0,80.5,65.0,34.0,-3.0,-3.0,-3.0,0.9895,2.51168
1,321,2435.0,9074.0,99.0,59.0,32.0,-1.93258,-1.93258,-1.93258,0.9895,2.55341
1,322,2160.5,8677.5,128.5,53.0,31.0,-3.0,-3.0,-3.0,0.9894,2.59292
1,323,2124.0,7782.5,158.5,48.0,29.0,-3.0,-3.0,-3.0,0.9894,2.62917
1,324,2048.5,6529.0,193.0,46.0,27.0,-3.0,-3.0,-3.0,0.9894,2.65609
1,325,2217.5,6198.0,241.5,48.0,26.0,-3.0,-3.0,-3.0,0.9893,2.6945
1,326,2432.0,6458.0,224.0,53.0,26.0,2.94412,2.94412,2.94412,0.9893,2.71722
1,327,2714.5,6720.0,253.5,57.0,27.0,-3.0,-3.0,-3.0,0.9893,2.71785
1,328,2938.0,6987.5,305.5,57.0,29.0,-3.0,-3.0,-3.0,0.9892,2.73526
1,329,3176.0,7280.5,366.5,57.0,30.0,-3.0,-3.0,-3.0,0.9892,2.7377
1,330,2816.0,7217.5,0.0,53.0,26.0,3.0,3.0,3.0,0.9892,2.76439
1,331,2626.5,7481.0,0.0,57.0,29.0,-0.02395,-0.02395,-0.02395,0.9891,2.78843
1,332,2581.0,7758.0,0.0,56.0,30.0,-0.30956,-0.30956,-0.30956,0.9891,2.79629
1,333,2557.0,8062.5,0.5,56.0,31.0,-0.49445,-0.49445,-0.49445,0.9891,2.802
1,334,2815.5,8375.5,15.5,60.0,32.0,-3.0,-3.0,-3.0,0.989,2.79572
1,335,2938.5,8660.5,28.0,59.0,31.0,-3.0,-3.0,-3.0,0.989,2.77745
1,336,3165.5,8930.0,48.5,58.0,31.0,-3.0,-3.0,-3.0,0.989,2.78985
1,337,3419.5,9245.5,80.5,63.0,34.0,-3.0,-3.0,-3.0,0.9889,2.78579
1,338,3638.0,9549.5,98.5,63.0,35.0,-3.0,-3.0,-3.0,0.9889,2.75454
1,339,3895.0,9899.5,130.5,62.0,35.0,-3.0,-3.0,-3.0,0.9889,2.75173
1,340,4134.0,10249.5,166.5,61.0,35.0,-3.0,-3.0,-3.0,0.9889,2.74404
1,341,4398.5,10599.5,209.0,62.0,35.0,-3.0,-3.0,-3.0,0.9888,2.74137
1,342,3947.0,9566.5,256.5,57.0,33.0,-3.0,-3.0,-3.0,0.9888,2.74968
1,343,4166.0,9896.5,310.5,58.0,33.0,-3.0,-3.0,-3.0,0.9888,2.74902
1,344,4409.5,10161.5,315.0,58.0,32.0,-1.78134,-1.78134,-1.78134,0.9887,2.73957
1,345,4404.5,10317.0,0.0,57.0,30.0,3.0,3.0,3.0,0.9887,2.72968
1,346,4556.0,10626.5,3.5,60.0,33.0,-1.46235,-1.46235,-1.46235,0.9887,2.7109
1,347,4827.5,10962.5,32.5,63.0,35.0,-3.0,-3.0,-3.0,0.9886,2.74086
1,348,4671.5,11036.5,1.5,57.0,32.0,3.0,3.0,3.0,0.9886,2.74299
1,349,4779.0,11359.5,2.0,58.0,33.0,-0.76404,-0.76404,-0.76404,0.9886,2.72608
1,350,5041.5,11693.5,24.0,63.0,34.0,-3.0,-3.0,-3.0,0.9885,2.72397
1,351,4196.0,10515.0,49.0,59.0,32.0,-2.0613,-2.0613,-2.0613,0.9885,2.71256
1,352,3437.0,10137.0,82.5,55.0,32.0,-3.0,-3.0,-3.0,0.9885,2.69683
1,353,3570.5,10363.0,13.5,54.0,30.0,3.0,3.0,3.0,0.9884,2.68952
1,354,3768.0,10663.0,3.5,55.0,30.0,1.32847,1.32847,1.32847,0.9884,2.67024
1,355,4033.5,10963.0,23.5,59.0,30.0,-3.0,-3.0,-3.0,0.9884,2.67625
1,356,2566.5,8639.0,50.0,51.0,28.0,0.3988,0.3988,0.3988,0.9883,2.66388
1,357,2671.5,8908.5,87.5,49.0,27.0,-3.0,-3.0,-3.0,0.9883,2.64943
1,358,2143.5,8025.0,132.5,44.0,26.0,-3.0,-3.0,-3.0,0.9883,2.65495
1,359,1671.0,7613.5,177.5,43.0,25.0,-3.0,-3.0,-3.0,0.9882,2.64173
1,360,1009.0,6738.0,222.5,37.0,24.0,-3.0,-3.0,-3.0,0.9882,2.64636
1,361,987.5,5392.5,272.0,36.0,22.0,-3.0,-3.0,-3.0,0.9882,2.62958
1,362,901.0,5507.5,0.0,41.0,20.0,3.0,3.0,3.0,0.9881,2.63226
1,363,1129.0,5709.0,4.0,49.0,21.0,-1.55638,-1.55638,-1.55638,0.9881,2.63742
1,364,1291.0,5867.5,1.0,50.0,20.0,0.11107,0.11107,0.11107,0.9881,2.63062
1,365,1388.5,6072.0,0.0,53.0,24.0,-0.25905,-0.25905,-0.25905,0.988,2.65356
1,366,1644.5,6328.0,21.5,60.0,28.0,-3.0,-3.0,-3.0,0.988,2.64363
1,367,1756.5,6611.5,51.5,59.0,29.0,-3.0,-3.0,-3.0,0.988,2.64231
1,368,1852.0,6903.0,86.5,59.0,30.0,-3.0,-3.0,-3.0,0.9879,2.62998
1,369,2142.0,7204.0,121.5,60.0,31.0,-3.0,-3.0,-3.0,0.9879,2.63122
1,370,2437.0,7514.0,156.5,61.0,31.0,-3.0,-3.0,-3.0,0.9879,2.64293
1,371,2737.0,7824.5,191.5,62.0,32.0,-3.0,-3.0,-3.0,0.9878,2.63583
1,372,2788.5,8144.5,93.5,60.0,32.0,3.0,3.0,3.0,0.9878,2.633
1,373,2922.0,8464.5,1.0,59.0,32.0,3.0,3.0,3.0,0.9878,2.63879
1,374,3098.5,8784.5,1.5,57.0,32.0,-0.88743,-0.88743,-0.88743,0.9877,2.64556
1,375,3260.0,9104.5,9.5,57.0,32.0,-2.44992,-2.44992,-2.44992,0.9877,2.63855
1,376,3510.0,9427.5,24.5,58.0,33.0,-3.0,-3.0,-3.0,0.9877,2.65731
1,377,3303.5,8349.5,2.0,57.0,31.0,3.0,3.0,3.0,0.9876,2.67479
1,378,2432.0,7925.5,16.0,53.0,31.0,-0.75334,-0.75334,-0.75334,0.9876,2.66444
1,379,2659.0,7025.0,22.5,54.0,29.0,-0.51816,-0.51816,-0.51816,0.9876,2.66832
1,380,2660.5,7318.0,38.0,57.0,31.0,-3.0,-3.0,-3.0,0.9875,2.67498
1,381,2713.0,7396.0,63.5,57.0,29.0,-3.0,-3.0,-3.0,0.9875,2.67816
1,382,2801.0,7686.0,90.0,58.0,29.0,-3.0,-3.0,-3.0,0.9875,2.69738
1,383,3010.5,7979.0,124.5,59.0,30.0,-3.0,-3.0,-3.0,0.9874,2.73704
1,384,3305.0,8290.5,162.5,64.0,34.0,-3.0,-3.0,-3.0,0.9874,2.72666
1,385,3442.5,8519.5,14.0,61.0,33.0,3.0,3.0,3.0,0.9874,2.7286
1,386,3641.0,8853.0,1.5,61.0,34.0,1.80908,1.80908,1.80908,0.9873,2.73331
1,387,3651.5,9193.0,2.0,58.0,34.0,-0.60874,-0.60874,-0.60874,0.9873,2.73668
1,388,3896.5,9533.0,7.0,60.0,34.0,-1.99674,-1.99674,-1.99674,0.9873,2.73775
1,389,4168.5,9877.5,15.0,65.0,35.0,-2.68918,-2.68918,-2.68918,0.9872,2.74657
1,390,4468.5,10230.0,32.0,66.0,36.0,-3.0,-3.0,-3.0,0.9872,2.74716
1,391,4703.5,10590.0,23.5,64.0,36.0,0.85576,0.85576,0.85576,0.9872,2.75152
1,392,4916.0,10955.0,34.0,65.0,38.0,-3.0,-3.0,-3.0,0.9871,2.75345
1,393,5133.5,11332.5,49.0,65.0,39.0,-3.0,-3.0,-3.0,0.9871,2.75245
1,394,5333.5,11726.5,70.0,67.0,41.0,-3.0,-3.0,-3.0,0.9871,2.7668
1,395,5602.5,12137.5,96.0,73.0,43.0,-3.0,-3.0,-3.0,0.987,2.74476
1,396,5906.5,12576.5,131.0,78.0,47.0,-3.0,-3.0,-3.0,0.987,2.73206
1,397,4989.0,12854.0,40.5,75.0,48.0,3.0,3.0,3.0,0.987,2.75031
1,398,5217.5,13223.0,0.0,71.0,45.0,3.0,3.0,3.0,0.9869,2.75014
1,399,5435.0,13648.0,7.0,70.0,44.0,-2.49075,-2.49075,-2.49075,0.9869,2.774
1,400,5628.0,14090.0,20.5,71.0,45.0,-3.0,-3.0,-3.0,0.9869,2.78496
1,401,5890.0,14540.0,0.0,72.0,45.0,3.0,3.0,3.0,0.9868,2.7898
1,402,6075.0,14968.0,1.5,69.0,44.0,-1.26871,-1.26871,-1.26871,0.9868,2.79052
1,403,6249.0,15410.5,2.0,71.0,45.0,-1.05694,-1.05694,-1.05694,0.9868,2.78749
1,404,6519.0,15860.5,13.0,74.0,45.0,-3.0,-3.0,-3.0,0.9867,2.78216
1,405,6814.0,16316.5,38.0,77.0,47.0,-3.0,-3.0,-3.0,0.9867,2.79252
1,406,6978.5,16786.5,31.5,75.0,47.0,0.40577,0.40577,0.40577,0.9867,2.78454
1,407,7194.0,17256.5,44.5,75.0,47.0,-3.0,-3.0,-3.0,0.9866,2.78141
1,408,7422.5,17726.5,59.5,75.0,47.0,-3.0,-3.0,-3.0,0.9866,2.77045
1,409,7661.5,18204.0,75.0,79.0,50.0,-3.0,-3.0,-3.0,0.9866,2.76648
1,410,7705.5,18704.0,99.5,80.0,50.0,-3.0,-3.0,-3.0,0.9865,2.76325
1,411,7943.0,19204.5,137.0,79.0,51.0,-3.0,-3.0,-3.0,0.9865,2.7499
1,412,8159.0,19682.0,138.0,76.0,50.0,-1.29041,-1.29041,-1.29041,0.9865,2.72901
1,413,8353.5,20182.0,0.0,75.0,50.0,3.0,3.0,3.0,0.9864,2.70867
1,414,8610.5,20686.5,11.5,79.0,51.0,-3.0,-3.0,-3.0,0.9864,2.67209
1,415,6960.0,18839.5,29.0,73.0,49.0,1.96854,1.96854,1.96854,0.9864,2.65282
1,416,3692.0,15633.0,49.0,59.0,43.0,3.0,3.0,3.0,0.9863,2.65572
1,417,1336.0,13161.0,69.0,46.0,36.0,3.0,3.0,3.0,0.9863,2.65347
1,418,1359.0,11925.5,4.0,43.0,32.0,3.0,3.0,3.0,0.9863,2.63766
1,419,1478.0,12245.5,0.5,48.0,32.0,0.06708,0.06708,0.06708,0.9862,2.6247
1,420,1662.5,12570.0,10.5,57.0,33.0,-2.92293,-2.92293,-2.92293,0.9862,2.63946
1,421,1056.5,11383.5,25.5,54.0,30.0,-0.37272,-0.37272,-0.37272,0.9862,2.65039
1,422,1239.0,11552.0,40.5,53.0,29.0,-3.0,-3.0,-3.0,0.9861,2.64775
1,423,1431.5,11857.5,61.0,61.0,35.0,-3.0,-3.0,-3.0,0.9861,2.6582
1,424,1567.5,11608.0,9.0,64.0,35.0,3.0,3.0,3.0,0.9861,2.67098
1,425,1707.0,11962.5,20.0,64.0,36.0,-3.0,-3.0,-3.0,0.986,2.66374
1,426,1969.0,12329.5,37.5,67.0,39.0,-3.0,-3.0,-3.0,0.986,2.66434
1,427,2251.5,12725.5,62.5,70.0,41.0,-3.0,-3.0,-3.0,0.986,2.67992
1,428,1748.0,11627.5,6.5,63.0,39.0,3.0,3.0,3.0,0.9859,2.6909
1,429,1689.5,10589.5,28.0,57.0,36.0,-2.97497,-2.97497,-2.97497,0.9859,2.69007
1,430,1747.5,10274.5,23.0,58.0,34.0,1.40061,1.40061,1.40061,0.9859,2.68011
1,431,1818.0,10541.5,0.0,59.0,34.0,3.0,3.0,3.0,0.9858,2.6887
1,432,1692.0,10881.5,2.0,58.0,34.0,-0.67424,-0.67424,-0.67424,0.9858,2.66648
1,433,1933.5,11150.5,6.5,60.0,35.0,-1.78332,-1.78332,-1.78332,0.9858,2.68666
1,434,1903.0,11494.0,11.5,57.0,35.0,-1.492,-1.492,-1.492,0.9858,2.72005
1,435,2127.5,11861.5,17.5,64.0,40.0,-2.20993,-2.20993,-2.20993,0.9857,2.72406
1,436,2185.0,12134.0,13.0,64.0,38.0,0.46041,0.46041,0.46041,0.9857,2.7273
1,437,2156.0,12404.0,36.5,61.0,38.0,-3.0,-3.0,-3.0,0.9857,2.72898
1,438,2334.5,12788.0,7.0,65.0,39.0,3.0,3.0,3.0,0.9856,2.74063
1,439,2463.0,13178.0,14.0,61.0,39.0,-2.27633,-2.27633,-2.27633,0.9856,2.75059
1,440,2690.5,13568.0,7.0,64.0,39.0,0.50894,0.50894,0.50894,0.9856,2.78059
1,441,2917.0,13963.0,13.0,68.0,40.0,-2.25272,-2.25272,-2.25272,0.9855,2.77305
1,442,3154.0,14353.0,17.5,66.0,40.0,-1.94699,-1.94699,-1.94699,0.9855,2.79298
1,443,3347.0,14754.0,28.5,65.0,41.0,-3.0,-3.0,-3.0,0.9855,2.80831
1,444,3597.0,15171.5,46.5,70.0,43.0,-3.0,-3.0,-3.0,0.9854,2.8257
1,445,3790.5,15565.5,58.5,65.0,41.0,-3.0,-3.0,-3.0,0.9854,2.84312
1,446,3984.5,15981.5,73.5,65.0,43.0,-3.0,-3.0,-3.0,0.9854,2.87255
1,447,4206.5,16411.5,88.5,67.0,43.0,-3.0,-3.0,-3.0,0.9853,2.86129
1,448,4453.0,16841.5,108.5,70.0,43.0,-3.0,-3.0,-3.0,0.9853,2.8727
1,449,4668.0,17272.0,118.5,68.0,44.0,-3.0,-3.0,-3.0,0.9853,2.86841
1,450,4888.0,17719.0,0.0,71.0,47.0,3.0,3.0,3.0,0.9852,2.85906
1,451,5138.5,18193.0,9.5,75.0,48.0,-3.0,-3.0,-3.0,0.9852,2.86039
1,452,5372.5,18679.0,0.0,77.0,50.0,0.89054,0.89054,0.89054,0.9852,2.84528
1,453,5539.5,19185.0,0.0,75.0,52.0,-1.02823,-1.02823,-1.02823,0.9851,2.8468
1,454,5748.0,19708.5,0.0,78.0,54.0,-1.12989,-1.12989,-1.12989,0.9851,2.82567
1,455,5965.0,20242.5,0.0,77.0,54.0,-1.16054,-1.16054,-1.16054,0.9851,2.81959
1,456,6187.0,20782.5,4.0,77.0,54.0,-2.02645,-2.02645,-2.02645,0.985,2.84125
1,457,6419.5,21322.5,10.5,79.0,54.0,-2.57595,-2.57595,-2.57595,0.985,2.83016
1,458,6649.0,21862.5,12.5,78.0,54.0,-1.61626,-1.61626,-1.61626,0.985,2.84753
1,459,6892.5,22402.5,2.0,80.0,54.0,1.00823,1.00823,1.00823,0.9849,2.83704
1,460,7163.5,22945.0,7.0,85.0,55.0,-2.33269,-2.33269,-2.33269,0.9849,2.84656
1,461,5233.0,19738.0,12.0,73.0,48.0,3.0,3.0,3.0,0.9849,2.86366
1,462,4964.5,19441.5,5.5,71.0,49.0,2.29643,2.29643,2.29643,0.9848,2.85199
1,463,5115.5,19140.5,15.5,71.0,48.0,-1.97183,-1.97183,-1.97183,0.9848,2.88453
1,464,5350.5,19623.5,0.5,76.0,50.0,2.05912,2.05912,2.05912,0.9848,2.87486
1,465,5427.0,20126.0,5.0,81.0,51.0,-1.80996,-1.80996,-1.80996,0.9847,2.85671
1,466,4284.0,20162.5,15.5,78.0,50.0,-0.1635,-0.1635,-0.1635,0.9847,2.8739
1,467,3576.0,18159.0,33.0,71.0,47.0,0.44725,0.44725,0.44725,0.9847,2.8628
1,468,3795.5,18634.5,17.0,74.0,49.0,2.31049,2.31049,2.31049,0.9846,2.86147
1,469,4053.0,19129.0,21.0,77.0,50.0,-2.02745,-2.02745,-2.02745,0.9846,2.85167
1,470,4339.5,19632.5,40.5,82.0,51.0,-3.0,-3.0,-3.0,0.9846,2.85236
1,471,4397.0,19885.5,0.0,76.0,48.0,3.0,3.0,3.0,0.9845,2.82575
1,472,4391.5,19889.0,0.0,72.0,46.0,0.0052,0.0052,0.0052,0.9845,2.8186
1,473,4508.0,20352.0,0.0,71.0,47.0,-0.87368,-0.87368,-0.87368,0.9845,2.8051
1,474,4750.0,20822.0,1.0,72.0,47.0,-1.32785,-1.32785,-1.32785,0.9844,2.79081
1,475,4893.5,21296.0,0.0,74.0,48.0,-0.72724,-0.72724,-0.72724,0.9844,2.7716
1,476,5054.0,21798.5,0.5,80.0,52.0,-1.11725,-1.11725,-1.11725,0.9844,2.76462
1,477,5323.5,22306.0,10.0,82.0,51.0,-3.0,-3.0,-3.0,0.9843,2.73176
1,478,5612.0,22818.0,20.0,83.0,53.0,-3.0,-3.0,-3.0,0.9843,2.73481
1,479,5912.0,23353.0,30.0,84.0,54.0,-3.0,-3.0,-3.0,0.9843,2.7434
1,480,6212.0,23895.5,51.0,85.0,55.0,-3.0,-3.0,-3.0,0.9842,2.7409
1,481,6512.0,24450.5,74.0,87.0,57.0,-3.0,-3.0,-3.0,0.9842,2.76356
1,482,6812.0,25023.0,99.0,88.0,58.0,-3.0,-3.0,-3.0,0.9842,2.77455
1,483,7112.0,25607.5,128.0,89.0,59.0,-3.0,-3.0,-3.0,0.9841,2.79837
1,484,7412.0,26202.5,160.0,91.0,61.0,-3.0,-3.0,-3.0,0.9841,2.81774
1,485,7712.0,26812.5,195.0,91.0,61.0,-3.0,-3.0,-3.0,0.9841,2.82877
1,486,7808.5,27240.0,70.0,87.0,59.0,3.0,3.0,3.0,0.984,2.8508
1,487,7883.0,27739.5,83.0,85.0,58.0,-3.0,-3.0,-3.0,0.984,2.84308
1,488,8031.0,28319.5,90.0,84.0,58.0,-2.58249,-2.58249,-2.58249,0.984,2.86534
1,489,8177.5,28899.5,103.0,87.0,58.0,-3.0,-3.0,-3.0,0.9839,2.88674
1,490,8444.5,29479.5,114.5,85.0,58.0,-3.0,-3.0,-3.0,0.9839,2.88541
1,491,8714.5,30059.5,129.5,85.0,58.0,-3.0,-3.0,-3.0,0.9839,2.89836
1,492,8945.5,30639.5,145.0,86.0,58.0,-3.0,-3.0,-3.0,0.9838,2.91883
1,493,9159.0,31219.5,170.0,83.0,58.0,-3.0,-3.0,-3.0,0.9838,2.92113
1,494,9417.5,31799.5,185.0,87.0,58.0,-3.0,-3.0,-3.0,0.9838,2.93985
1,495,9655.0,32379.5,205.0,89.0,58.0,-3.0,-3.0,-3.0,0.9837,2.93728
1,496,9949.0,32961.5,229.5,91.0,59.0,-3.0,-3.0,-3.0,0.9837,2.93173
1,497,10205.5,33539.5,258.5,88.0,58.0,-3.0,-3.0,-3.0,0.9837,2.93582
1,498,10440.5,34119.5,291.0,88.0,58.0,-3.0,-3.0,-3.0,0.9836,2.92793
1,499,10690.5,34699.5,324.0,87.0,58.0,-3.0,-3.0,-3.0,0.9836,2.93423
1,500,10939.5,35279.5,359.0,88.0,58.0,-3.0,-3.0,-3.0,0.9836,2.93153
1,501,11250.0,35859.5,0.0,92.0,58.0,3.0,3.0,3.0,0.9835,2.95379
1,502,9205.5,35383.5,3.0,84.0,56.0,3.0,3.0,3.0,0.9835,2.96675
1,503,9485.5,35943.5,9.0,84.0,56.0,-2.58625,-2.58625,-2.58625,0.9835,2.96752
1,504,9770.5,36506.0,7.5,86.0,57.0,-1.00881,-1.00881,-1.00881,0.9834,2.97642
1,505,9730.5,37076.0,21.5,85.0,57.0,-3.0,-3.0,-3.0,0.9834,2.9938
1,506,10025.0,37653.0,31.0,92.0,60.0,-3.0,-3.0,-3.0,0.9834,3.0105
1,507,10346.5,38259.5,46.0,95.0,62.0,-3.0,-3.0,-3.0,0.9833,3.02533
1,508,10642.5,38879.5,67.0,93.0,62.0,-3.0,-3.0,-3.0,0.9833,3.03572
1,509,10952.5,39499.5,95.0,93.0,62.0,-3.0,-3.0,-3.0,0.9833,3.05283
1,510,11074.5,40025.0,0.0,89.0,60.0,3.0,3.0,3.0,0.9832,3.05048
1,511,11189.5,40626.0,0.5,89.0,61.0,-1.17308,-1.17308,-1.17308,0.9832,3.06376
1,512,9781.5,40101.5,10.5,86.0,59.0,1.23024,1.23024,1.23024,0.9832,3.07094
1,513,9161.0,40695.0,20.5,86.0,60.0,-1.81594,-1.81594,-1.81594,0.9831,3.07575
1,514,9422.0,41282.5,30.5,88.0,60.0,-3.0,-3.0,-3.0,0.9831,3.05974
1,515,9519.5,41830.5,0.0,84.0,58.0,3.0,3.0,3.0,0.9831,3.06013
1,516,6992.5,38600.0,0.5,80.0,57.0,3.0,3.0,3.0,0.983,3.07164
1,517,7228.0,39172.0,10.0,83.0,58.0,-3.0,-3.0,-3.0,0.983,3.05987
1,518,7484.0,39752.0,22.5,85.0,58.0,-3.0,-3.0,-3.0,0.983,3.06296
1,519,7761.5,40279.0,39.0,85.0,56.0,-3.0,-3.0,-3.0,0.9829,3.08572
1,520,5466.0,39752.5,40.5,85.0,58.0,3.0,3.0,3.0,0.9829,3.06467
1,521,5366.0,37903.5,0.0,77.0,53.0,3.0,3.0,3.0,0.9829,3.06895
1,522,5580.0,38433.5,5.0,78.0,53.0,-2.20946,-2.20946,-2.20946,0.9828,3.05998
1,523,5820.0,38963.5,16.0,78.0,53.0,-3.0,-3.0,-3.0,0.9828,3.05338
1,524,5959.0,39509.5,12.0,84.0,58.0,-0.18516,-0.18516,-0.18516,0.9828,3.05185
1,525,6224.0,40090.5,18.5,86.0,59.0,-2.69436,-2.69436,-2.69436,0.9827,3.05532
1,526,6293.5,40671.5,25.5,83.0,59.0,-2.43867,-2.43867,-2.43867,0.9827,3.07844
1,527,6443.0,41262.5,0.0,85.0,60.0,3.0,3.0,3.0,0.9827,3.08331
1,528,6672.5,41851.5,0.0,83.0,59.0,-1.26185,-1.26185,-1.26185,0.9826,3.09156
1,529,5220.0,38472.0,0.0,78.0,56.0,3.0,3.0,3.0,0.9826,3.0896
1,530,3536.0,36495.5,11.5,77.0,54.0,3.0,3.0,3.0,0.9826,3.07983
1,531,2998.5,34183.0,1.0,70.0,50.0,3.0,3.0,3.0,0.9826,3.08217
1,532,3155.5,34714.0,10.0,71.0,51.0,-2.95355,-2.95355,-2.95355,0.9825,3.07955
1,533,3366.0,35226.0,53.5,77.0,53.0,-3.0,-3.0,-3.0,0.9825,3.06518
1,534,3617.5,35765.0,120.0,84.0,55.0,-3.0,-3.0,-3.0,0.9825,3.07357
1,535,2263.5,32488.0,133.5,77.0,51.0,3.0,3.0,3.0,0.9824,3.10378
1,536,1685.5,26819.0,114.0,68.0,47.0,3.0,3.0,3.0,0.9824,3.10074
1,537,1901.5,27293.0,157.0,73.0,49.0,-3.0,-3.0,-3.0,0.9824,3.12453
1,538,2054.5,27783.5,7.5,76.0,50.0,3.0,3.0,3.0,0.9823,3.12453
1,539,2179.0,28270.0,12.5,77.0,51.0,-1.98204,-1.98204,-1.98204,0.9823,3.14247
1,540,2314.0,28780.0,21.5,76.0,51.0,-2.883,-2.883,-2.883,0.9823,3.17459
1,541,2569.0,29300.0,47.0,82.0,55.0,-3.0,-3.0,-3.0,0.9822,3.18929
1,542,2843.0,29860.0,91.5,86.0,58.0,-3.0,-3.0,-3.0,0.9822,3.19892
1,543,3123.0,30440.0,141.5,86.0,58.0,-3.0,-3.0,-3.0,0.9822,3.223
1,544,3403.0,31020.0,206.0,86.0,58.0,-3.0,-3.0,-3.0,0.9821,3.21349
1,545,3683.0,31600.0,277.0,86.0,58.0,-3.0,-3.0,-3.0,0.9821,3.22176
