episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
69,2520910.5,3372263.5,6141.0,42225.0,16014.0,-0.11347,1.70139,-3.0,3.0,0.5716,0.001,0.05,-1.98242,0.358545,1080,43.5
70,2310007.0,1320742.0,5950.0,35931.0,10733.0,-0.09003,1.65597,-3.0,3.0,0.3632,0.0016,0.05,-2.2175,0.379816,1080,41.7
71,3175159.0,3016403.0,6057.5,40310.0,13812.0,-0.11507,1.71971,-3.0,3.0,0.4867,0.001,0.05,-2.32752,0.368287,1080,43.0
72,2827776.0,2570518.5,6618.5,40158.0,14152.0,-0.12667,1.76442,-3.0,3.0,0.4756,0.0012,0.05,-2.5176,0.377453,1080,43.3
73,2284577.5,1932634.0,6032.0,36952.0,11966.0,-0.11122,1.66114,-3.0,3.0,0.4576,0.0014,0.05,-2.39517,0.393679,1080,39.3
74,2623751.0,561879.0,5496.5,32511.0,6813.0,-0.06604,1.6219,-3.0,3.0,0.1761,0.0017,0.05,-1.73837,0.364756,1080,41.9
75,2757505.0,4295893.5,6682.0,43934.0,17574.0,-0.11728,1.74127,-3.0,3.0,0.6085,0.0009,0.05,-2.02306,0.375559,1080,42.9
76,2704626.5,1044451.5,5810.5,34179.0,8589.0,-0.10639,1.65706,-3.0,3.0,0.2782,0.0015,0.05,-2.10629,0.37369,1080,42.0
77,2430611.5,2909607.0,6616.5,39766.0,13556.0,-0.11131,1.71588,-3.0,3.0,0.5442,0.0012,0.05,-2.29438,0.36054,1080,42.4
78,3179620.5,1925650.0,5620.5,38074.0,11563.0,-0.08098,1.62878,-3.0,3.0,0.3768,0.0011,0.05,-2.39833,0.369643,1080,42.6
79,2519686.5,1766624.0,5813.5,37425.0,11999.0,-0.07252,1.65042,-3.0,3.0,0.4116,0.0014,0.05,-2.23698,0.367947,1080,42.0
