episode,car_wait_total,bike_wait_total,ped_wait_total,car_queue_total,bike_queue_total,reward_mean,reward_std,reward_min,reward_max,bike_wait_frac,ped_wait_frac,epsilon,mean_q,mean_loss,decisions,wall_seconds
82,1953474.0,2336140.0,6518.5,33593.0,13545.0,-0.14962,2.08313,-3.0,3.0,0.5438,0.0015,0.05,-3.38798,0.357058,720,25.9
83,2121625.0,2077668.5,6569.0,33203.0,12789.0,-0.14956,2.11146,-3.0,3.0,0.494,0.0016,0.05,-3.61305,0.366976,720,25.9
84,2292120.5,1531684.5,5613.5,29069.0,9233.0,-0.13169,1.95912,-3.0,3.0,0.4,0.0015,0.05,-3.65171,0.361403,720,25.4
85,2475584.5,1177438.0,6112.5,29791.0,9570.0,-0.14541,2.0274,-3.0,3.0,0.3218,0.0017,0.05,-3.25151,0.363962,720,25.8
86,2246064.5,1054184.0,6170.0,29934.0,9445.0,-0.10004,2.04254,-3.0,3.0,0.3188,0.0019,0.05,-3.1426,0.380755,720,27.0
87,1998008.0,1588331.5,6481.0,30681.0,10782.0,-0.16475,1.98877,-3.0,3.0,0.4421,0.0018,0.05,-3.19874,0.366269,720,27.3
88,1879724.0,2087309.5,6462.0,32621.0,12612.0,-0.14858,2.0302,-3.0,3.0,0.5253,0.0016,0.05,-3.50481,0.349368,720,27.4
89,2958254.5,1120771.5,5651.5,29100.0,8512.0,-0.119,1.95777,-3.0,3.0,0.2744,0.0014,0.05,-3.59445,0.371873,720,27.1
90,1865517.5,3503667.5,6821.0,36319.0,16242.0,-0.15878,2.08521,-3.0,3.0,0.6517,0.0013,0.05,-3.47251,0.364091,720,27.4
91,2279505.0,1457419.0,6371.0,29260.0,9174.0,-0.17868,1.9926,-3.0,3.0,0.3893,0.0017,0.05,-3.52949,0.350426,720,26.7
92,2517226.0,2352091.0,6245.5,32762.0,12438.0,-0.11007,2.03507,-3.0,3.0,0.4824,0.0013,0.05,-3.67821,0.363842,720,27.5
93,2522403.0,1142053.0,6195.5,29381.0,8638.0,-0.15137,2.01058,-3.0,3.0,0.3111,0.0017,0.05,-3.48491,0.372239,720,26.4
94,2245192.0,1099407.5,5881.5,29009.0,8523.0,-0.1399,1.94015,-3.0,3.0,0.3281,0.0018,0.05,-3.42517,0.352863,720,25.3
95,2344845.5,1043244.0,5832.0,29380.0,8887.0,-0.13798,1.95089,-3.0,3.0,0.3074,0.0017,0.05,-3.83252,0.35058,720,27.2
96,2845903.5,2092247.5,6073.5,31820.0,11134.0,-0.13077,1.9884,-3.0,3.0,0.4232,0.0012,0.05,-3.38238,0.345687,720,26.7
97,2033098.0,1535953.5,6305.5,31166.0,11070.0,-0.13804,2.01622,-3.0,3.0,0.4296,0.0018,0.05,-3.07739,0.361648,720,42.3
98,2231363.0,887158.0,5714.0,27998.0,7908.0,-0.14201,1.97644,-3.0,3.0,0.284,0.0018,0.05,-3.22082,0.372529,720,64.4
99,3657245.0,3801374.5,88951.0,34473.0,14034.0,-0.39758,2.16787,-3.0,3.0,0.5037,0.0118,0.05,-2.81228,0.389388,720,64.9
100,2105020.5,1604629.0,6091.5,30739.0,10346.0,-0.13461,1.99184,-3.0,3.0,0.4318,0.0016,0.05,-2.91933,0.353537,720,64.1
